7493,7493,2023-06-02,2023-06-13,NULL,NULL
7494,7494,2024-08-28,2024-09-01,NULL,NULL
7495,7495,2023-12-29,2024-01-08,First Class,East
7496,7496,2022-12-30,2023-01-14,Standard,NULL
7497,7497,2024-04-08,2024-04-10,Standard,Central
7498,7498,2023-12-24,2024-01-03,First Class,Central
7499,7499,2023-04-20,2023-05-03,First Class,North
7500,7500,2023-04-19,2023-04-30,First Class,South
7501,7501,2022-07-18,2022-07-25,Second Class,North
7502,7502,2023-05-17,2023-05-25,Second Class,NULL
7503,7503,2022-12-14,2022-12-24,Standard,West
7504,7504,2025-03-19,2025-03-28,Second Class,West
7505,7505,2022-11-17,2022-12-02,Same Day,North
7506,7506,2024-10-13,2024-11-01,Same Day,NULL
7507,7507,2025-04-01,2025-04-16,Standard,East
7508,7508,2023-01-01,2023-01-14,Second Class,NULL
7509,7509,2025-03-03,2025-03-10,First Class,North
7510,7510,2022-05-30,2022-06-11,Standard,NULL
7511,7511,2024-09-05,2024-09-10,NULL,West
7512,7512,2022-04-25,2022-05-07,Same Day,East
7513,7513,2023-09-23,2023-09-21,NULL,East
7514,7514,2024-09-04,2024-09-05,First Class,North
7515,7515,2022-07-11,2022-07-24,Same Day,Central
7516,7516,2023-12-26,2024-01-10,Second Class,NULL
7517,7517,2024-02-03,2024-02-14,Standard,West
7518,7518,2023-07-25,2023-07-29,Standard,NULL
7519,7519,2022-06-24,2022-06-27,Same Day,West
7520,7520,2024-10-30,2024-11-02,First Class,East
7521,7521,2023-04-15,2023-04-15,First Class,NULL
7522,7522,2024-04-25,2024-05-10,Same Day,NULL
7523,7523,2022-02-03,2022-02-02,Second Class,Central
7524,7524,2024-08-07,2024-08-16,NULL,West
7525,7525,2023-10-23,2023-11-07,NULL,NULL
7526,7526,2024-02-25,2024-02-26,NULL,NULL
7527,7527,2022-12-16,2023-01-01,NULL,NULL
7528,7528,2022-09-27,2022-10-06,NULL,NULL
7529,7529,2022-09-22,2022-09-30,Second Class,NULL
7530,7530,2023-10-01,2023-10-13,Standard,North
7531,7531,2024-11-30,2024-12-02,First Class,NULL
7532,7532,2022-11-10,2022-11-13,Second Class,West
7533,7533,2024-01-03,2024-01-08,Second Class,East
7534,7534,2024-05-10,2024-05-13,Standard,Central
7535,7535,2025-02-02,2025-02-12,Standard,North
7536,7536,2024-08-06,2024-08-10,NULL,West
7537,7537,2022-11-15,2022-11-17,Second Class,West
7538,7538,2022-10-02,2022-10-01,NULL,NULL
7539,7539,2024-03-03,2024-03-05,Second Class,East
7540,7540,2023-06-09,2023-06-26,Second Class,NULL
7541,7541,2023-05-27,2023-05-30,Same Day,NULL
7542,7542,2024-08-06,2024-08-06,NULL,West
7543,7543,2023-01-03,2023-01-03,Same Day,NULL
7544,7544,2023-09-27,2023-10-06,Standard,NULL
7545,7545,2023-04-30,2023-05-06,NULL,NULL
7546,7546,2024-01-24,2024-01-31,Standard,West
7547,7547,2023-05-22,2023-05-30,NULL,North
7548,7548,2023-05-21,2023-06-01,First Class,North
7549,7549,2024-04-15,2024-04-29,Standard,East
7550,7550,2023-09-20,2023-09-30,NULL,North
7551,7551,2022-10-03,2022-10-08,Standard,Central
7552,7552,2024-06-11,2024-06-11,First Class,East
7553,7553,2022-06-13,2022-06-19,Standard,NULL
7554,7554,2024-08-09,2024-08-11,Standard,NULL
7555,7555,2022-01-16,2022-01-22,NULL,South
7556,7556,2022-08-27,2022-09-07,First Class,South
7557,7557,2022-07-27,2022-07-29,NULL,NULL
7558,7558,2023-12-25,2023-12-25,Same Day,West
7559,7559,2023-01-20,2023-02-01,Second Class,NULL
7560,7560,2022-09-16,2022-09-20,First Class,NULL
7561,7561,2024-04-20,2024-04-22,NULL,Central
7562,7562,2024-01-29,2024-02-04,Standard,NULL
7563,7563,2022-04-12,2022-04-10,Standard,South
7564,7564,2022-10-12,2022-10-27,Standard,South
7565,7565,2022-02-21,2022-03-02,Standard,NULL
7566,7566,2022-06-15,2022-06-13,Standard,North
7567,7567,2022-03-08,2022-03-24,Same Day,North
7568,7568,2022-05-15,2022-05-20,Standard,Central
7569,7569,2022-01-11,2022-01-28,Standard,East
7570,7570,2024-05-10,2024-05-16,NULL,NULL
7571,7571,2023-12-08,2023-12-25,Standard,NULL
7572,7572,2024-07-24,2024-07-31,Standard,East
7573,7573,2022-03-03,2022-03-08,Standard,NULL
7574,7574,2023-12-14,2023-12-25,First Class,West
7575,7575,2023-09-19,2023-10-08,First Class,NULL
7576,7576,2024-10-26,2024-10-29,Second Class,NULL
7577,7577,2022-05-04,2022-05-10,Standard,West
7578,7578,2022-01-04,2022-01-09,NULL,NULL
7579,7579,2023-06-17,2023-07-03,Same Day,East
7580,7580,2022-02-03,2022-02-09,Standard,East
7581,7581,2022-04-22,2022-04-26,Second Class,Central
7582,7582,2024-10-27,2024-11-11,NULL,NULL
7583,7583,2023-05-31,2023-06-13,Second Class,East
7584,7584,2022-07-25,2022-08-08,NULL,NULL
7585,7585,2024-04-15,2024-04-27,Same Day,NULL
7586,7586,2023-10-01,2023-10-16,NULL,North
7587,7587,2022-09-17,2022-09-26,Second Class,West
7588,7588,2022-09-12,2022-09-20,NULL,West
7589,7589,2022-11-19,2022-11-29,Same Day,South
7590,7590,2023-02-01,2023-02-21,NULL,West
7591,7591,2023-04-08,2023-04-16,Same Day,NULL
7592,7592,2025-04-01,2025-04-06,Second Class,Central
7593,7593,2023-12-01,2023-12-14,NULL,South
7594,7594,2024-04-11,2024-04-23,Second Class,West
7595,7595,2022-07-05,2022-07-07,Standard,North
7596,7596,2023-02-15,2023-03-03,First Class,East
7597,7597,2025-03-18,2025-03-27,NULL,North
7598,7598,2022-10-16,2022-10-27,Standard,NULL
7599,7599,2022-05-01,2022-05-02,Second Class,South
7600,7600,2022-03-17,2022-03-27,Same Day,North
7601,7601,2022-07-27,2022-08-15,First Class,South
7602,7602,2023-06-27,2023-07-12,NULL,North
7603,7603,2022-04-28,2022-05-12,NULL,East
7604,7604,2025-03-13,2025-03-20,NULL,North
7605,7605,2024-07-27,2024-08-02,NULL,NULL
7606,7606,2022-08-06,2022-08-17,Standard,NULL
7607,7607,2024-11-22,2024-11-20,Second Class,South
7608,7608,2022-08-24,2022-09-07,NULL,East
7609,7609,2022-09-09,2022-09-16,NULL,North
7610,7610,2023-10-05,2023-10-11,NULL,NULL
7611,7611,2023-08-16,2023-09-01,Standard,NULL
7612,7612,2023-01-18,2023-02-03,First Class,NULL
7613,7613,2024-04-16,2024-04-20,Standard,NULL
7614,7614,2023-03-02,2023-03-17,Standard,Central
7615,7615,2023-09-14,2023-09-28,First Class,South
7616,7616,2024-04-15,2024-04-14,Standard,NULL
7617,7617,2024-01-09,2024-01-22,Same Day,West
7618,7618,2023-12-06,2023-12-07,First Class,South
7619,7619,2024-06-19,2024-06-30,First Class,North
7620,7620,2022-12-01,2022-11-30,Standard,NULL
7621,7621,2022-12-08,2022-12-18,Same Day,South
7622,7622,2025-03-25,2025-04-01,Standard,Central
7623,7623,2024-05-24,2024-05-30,Second Class,NULL
7624,7624,2024-02-04,2024-02-05,NULL,North
7625,7625,2022-04-16,2022-04-28,Standard,Central
7626,7626,2023-09-24,2023-09-27,Standard,West
7627,7627,2023-09-13,2023-09-21,Second Class,East
7628,7628,2022-06-27,2022-07-09,Second Class,NULL
7629,7629,2024-09-03,2024-09-11,NULL,East
7630,7630,2025-01-18,2025-01-23,First Class,NULL
7631,7631,2023-10-28,2023-11-01,First Class,NULL
7632,7632,2024-05-17,2024-05-28,NULL,Central
7633,7633,2024-08-30,2024-09-03,Same Day,East
7634,7634,2025-01-07,2025-01-06,Second Class,North
7635,7635,2022-07-28,2022-08-12,Second Class,South
7636,7636,2024-10-05,2024-10-21,Standard,NULL
7637,7637,2025-04-02,2025-04-19,First Class,NULL
7638,7638,2023-09-24,2023-10-02,NULL,NULL
7639,7639,2022-01-18,2022-01-20,Second Class,East
7640,7640,2024-04-15,2024-04-16,NULL,NULL
7641,7641,2023-07-07,2023-07-24,First Class,NULL
7642,7642,2022-05-07,2022-05-23,NULL,NULL
7643,7643,2024-10-14,2024-11-01,NULL,South
7644,7644,2024-02-14,2024-02-18,First Class,NULL
7645,7645,2023-05-21,2023-05-23,Second Class,East
7646,7646,2024-09-22,2024-09-23,Standard,East
7647,7647,2022-04-15,2022-04-23,Second Class,NULL
7648,7648,2022-05-29,2022-05-31,Standard,NULL
7649,7649,2023-01-29,2023-02-14,Second Class,NULL
7650,7650,2023-03-29,2023-04-12,NULL,West
7651,7651,2022-05-01,2022-05-12,Standard,NULL
7652,7652,2023-06-12,2023-06-19,Second Class,East
7653,7653,2024-02-07,2024-02-19,Second Class,West
7654,7654,2022-04-11,2022-04-08,Same Day,NULL
7655,7655,2022-02-06,2022-02-08,NULL,North
7656,7656,2023-07-06,2023-07-04,Second Class,NULL
7657,7657,2023-09-25,2023-09-26,Same Day,NULL
7658,7658,2024-03-22,2024-04-05,Second Class,North
7659,7659,2024-11-15,2024-12-03,NULL,North
7660,7660,2024-10-14,2024-10-12,NULL,East
7661,7661,2025-04-09,2025-04-12,Standard,NULL
7662,7662,2022-11-12,2022-11-25,NULL,South
7663,7663,2022-12-07,2022-12-22,Second Class,NULL
7664,7664,2024-08-31,2024-09-14,Second Class,NULL
7665,7665,2024-09-28,2024-10-17,NULL,NULL
7666,7666,2024-12-19,2024-12-29,Standard,West
7667,7667,2024-02-27,2024-02-28,Second Class,South
7668,7668,2024-01-23,2024-01-22,Standard,Central
7669,7669,2023-11-16,2023-11-29,Standard,NULL
7670,7670,2024-03-23,2024-03-23,Standard,West
7671,7671,2023-05-29,2023-06-16,NULL,Central
7672,7672,2022-03-06,2022-03-24,NULL,East
7673,7673,2022-03-14,2022-03-15,Standard,East
7674,7674,2024-10-11,2024-10-17,NULL,West
7675,7675,2025-03-13,2025-03-11,NULL,South
7676,7676,2024-10-30,2024-11-06,Standard,South
7677,7677,2024-11-15,2024-11-22,NULL,NULL
7678,7678,2024-06-25,2024-06-25,Second Class,NULL
7679,7679,2023-08-22,2023-08-30,Standard,West
7680,7680,2022-01-11,2022-01-11,Standard,NULL
7681,7681,2022-01-04,2022-01-16,NULL,NULL
7682,7682,2024-04-05,2024-04-05,Standard,West
7683,7683,2022-10-03,2022-10-17,First Class,NULL
7684,7684,2023-05-23,2023-06-07,Standard,NULL
7685,7685,2022-06-20,2022-06-26,Standard,NULL
7686,7686,2023-06-29,2023-07-14,Second Class,South
7687,7687,2022-02-24,2022-03-02,NULL,NULL
7688,7688,2024-10-18,2024-11-01,NULL,North
7689,7689,2022-08-21,2022-09-03,Standard,East
7690,7690,2024-01-02,2024-01-07,Standard,North
7691,7691,2022-05-18,2022-05-26,NULL,NULL
7692,7692,2023-06-03,2023-06-07,Standard,North
7693,7693,2023-09-13,2023-09-13,NULL,North
7694,7694,2024-09-27,2024-09-28,NULL,NULL
7695,7695,2024-08-31,2024-09-01,Same Day,Central
7696,7696,2023-04-27,2023-04-25,First Class,North
7697,7697,2023-06-12,2023-06-17,Second Class,North
7698,7698,2023-06-10,2023-06-21,NULL,Central
7699,7699,2022-02-11,2022-03-02,NULL,West
7700,7700,2023-03-16,2023-03-19,Same Day,NULL
7701,7701,2023-03-04,2023-03-03,First Class,West
7702,7702,2022-02-09,2022-02-06,NULL,North
7703,7703,2024-06-22,2024-07-06,NULL,NULL
7704,7704,2024-03-28,2024-04-11,Second Class,West
7705,7705,2024-09-28,2024-09-28,NULL,North
7706,7706,2023-10-26,2023-11-04,NULL,East
7707,7707,2022-12-10,2022-12-20,Standard,North
7708,7708,2022-07-13,2022-07-24,Standard,North
7709,7709,2024-08-05,2024-08-21,Second Class,NULL
7710,7710,2022-02-04,2022-02-20,NULL,North
7711,7711,2025-04-05,2025-04-09,Second Class,South
7712,7712,2023-04-29,2023-05-18,Standard,South
7713,7713,2023-02-11,2023-02-20,NULL,West
7714,7714,2024-04-16,2024-04-25,Standard,West
7715,7715,2024-05-11,2024-05-17,NULL,NULL
7716,7716,2022-11-04,2022-11-19,Second Class,Central
7717,7717,2024-07-05,2024-07-13,Second Class,NULL
7718,7718,2024-06-30,2024-07-13,Same Day,South
7719,7719,2023-11-24,2023-12-10,NULL,North
7720,7720,2023-04-15,2023-04-29,Standard,West
7721,7721,2024-06-27,2024-07-02,NULL,NULL
7722,7722,2024-04-09,2024-04-16,First Class,East
7723,7723,2023-05-15,2023-05-27,NULL,NULL
7724,7724,2023-03-24,2023-04-10,Second Class,North
7725,7725,2024-06-04,2024-06-16,NULL,East
7726,7726,2024-05-02,2024-05-18,Same Day,West
7727,7727,2023-02-28,2023-03-07,Same Day,South
7728,7728,2023-11-20,2023-11-28,NULL,East
7729,7729,2025-02-08,2025-02-19,NULL,West
7730,7730,2025-03-24,2025-04-09,Standard,NULL
7731,7731,2023-09-21,2023-09-26,Same Day,NULL
7732,7732,2023-01-12,2023-01-19,First Class,Central
7733,7733,2022-01-11,2022-01-25,NULL,NULL
7734,7734,2022-04-18,2022-04-29,NULL,East
7735,7735,2023-02-03,2023-02-09,NULL,North
7736,7736,2024-02-14,2024-03-01,NULL,East
7737,7737,2023-12-15,2023-12-31,NULL,East
7738,7738,2023-07-29,2023-08-03,NULL,NULL
7739,7739,2023-03-01,2023-03-10,Standard,North
7740,7740,2023-07-08,2023-07-17,Second Class,West
7741,7741,2023-05-30,2023-06-05,NULL,NULL
7742,7742,2023-07-31,2023-08-10,First Class,West
7743,7743,2023-10-17,2023-11-03,NULL,West
7744,7744,2023-08-07,2023-08-25,First Class,NULL
7745,7745,2023-03-10,2023-03-23,Second Class,East
7746,7746,2023-11-11,2023-11-17,First Class,South
7747,7747,2022-08-17,2022-08-25,Standard,NULL
7748,7748,2022-10-19,2022-10-26,Standard,North
7749,7749,2024-03-22,2024-03-23,Second Class,NULL
7750,7750,2023-06-09,2023-06-24,Standard,West
7751,7751,2022-07-06,2022-07-16,Same Day,North
7752,7752,2023-10-13,2023-10-20,Standard,East
7753,7753,2025-02-22,2025-03-05,NULL,NULL
7754,7754,2023-01-01,2023-01-14,Same Day,NULL
7755,7755,2022-09-17,2022-09-23,Second Class,East
7756,7756,2023-03-28,2023-04-06,First Class,NULL
7757,7757,2022-09-29,2022-10-10,Same Day,NULL
7758,7758,2023-05-25,2023-06-01,Standard,South
7759,7759,2022-08-08,2022-08-17,First Class,NULL
7760,7760,2025-02-25,2025-02-26,First Class,North
7761,7761,2023-06-30,2023-07-16,Second Class,North
7762,7762,2022-12-14,2022-12-25,NULL,East
7763,7763,2024-09-25,2024-10-06,Second Class,South
7764,7764,2022-09-18,2022-09-30,Standard,Central
7765,7765,2022-01-04,2022-01-21,Second Class,West
7766,7766,2023-06-16,2023-06-25,Standard,NULL
7767,7767,2024-09-06,2024-09-15,NULL,East
7768,7768,2023-08-14,2023-08-19,Standard,North
7769,7769,2022-07-11,2022-07-26,Standard,North
7770,7770,2024-08-17,2024-09-03,NULL,NULL
7771,7771,2024-01-15,2024-01-23,Standard,West
7772,7772,2024-04-15,2024-04-22,Standard,East
7773,7773,2024-02-15,2024-02-15,NULL,NULL
7774,7774,2023-07-14,2023-07-21,Standard,NULL
7775,7775,2025-01-20,2025-02-01,Same Day,Central
7776,7776,2024-02-18,2024-02-28,Second Class,West
7777,7777,2024-03-04,2024-03-14,Second Class,NULL
7778,7778,2023-10-28,2023-11-10,NULL,NULL
7779,7779,2022-03-02,2022-03-20,NULL,NULL
7780,7780,2023-10-14,2023-10-14,Second Class,North
7781,7781,2022-01-18,2022-01-29,NULL,East
7782,7782,2024-03-20,2024-03-28,First Class,East
7783,7783,2023-07-02,2023-07-12,First Class,East
7784,7784,2022-09-07,2022-09-14,NULL,NULL
7785,7785,2023-06-19,2023-06-26,Second Class,Central
7786,7786,2024-12-20,2025-01-01,Same Day,East
7787,7787,2024-09-28,2024-10-12,First Class,NULL
7788,7788,2024-05-24,2024-05-25,NULL,South
7789,7789,2023-10-22,2023-10-25,First Class,West
7790,7790,2022-11-11,2022-11-26,Same Day,NULL
7791,7791,2024-07-07,2024-07-07,NULL,NULL
7792,7792,2022-01-13,2022-02-01,NULL,North
7793,7793,2022-08-15,2022-08-27,Standard,West
7794,7794,2022-08-31,2022-09-08,Standard,East
7795,7795,2022-03-23,2022-04-05,Standard,East
7796,7796,2024-02-07,2024-02-22,Second Class,NULL
7797,7797,2024-09-01,2024-09-06,Same Day,South
7798,7798,2022-07-07,2022-07-17,Standard,West
7799,7799,2023-12-18,2023-12-23,NULL,NULL
7800,7800,2024-06-13,2024-06-26,Standard,West
7801,7801,2024-02-14,2024-02-16,Second Class,NULL
7802,7802,2022-11-24,2022-12-02,Standard,Central
7803,7803,2022-06-18,2022-07-02,Standard,NULL
7804,7804,2024-01-06,2024-01-15,NULL,North
7805,7805,2024-07-11,2024-07-12,Standard,South
7806,7806,2024-08-21,2024-08-31,NULL,East
7807,7807,2023-04-06,2023-04-07,NULL,NULL
7808,7808,2025-03-13,2025-03-17,First Class,East
7809,7809,2022-06-14,2022-06-23,Standard,East
7810,7810,2023-11-27,2023-12-01,NULL,East
7811,7811,2022-01-09,2022-01-15,First Class,NULL
7812,7812,2024-01-26,2024-02-15,Standard,NULL
7813,7813,2024-10-03,2024-10-03,Same Day,West
7814,7814,2024-03-23,2024-03-30,Standard,West
7815,7815,2023-07-12,2023-07-30,NULL,Central
7816,7816,2023-03-08,2023-03-12,NULL,Central
7817,7817,2024-07-31,2024-08-10,Standard,NULL
7818,7818,2024-08-09,2024-08-21,Second Class,South
7819,7819,2022-04-06,2022-04-11,NULL,NULL
7820,7820,2024-10-20,2024-10-31,Second Class,West
7821,7821,2023-05-31,2023-06-17,NULL,South
7822,7822,2023-08-02,2023-08-10,NULL,West
7823,7823,2024-02-18,2024-02-21,Second Class,South
7824,7824,2022-07-31,2022-07-30,NULL,Central
7825,7825,2024-11-30,2024-11-29,NULL,NULL
7826,7826,2023-12-09,2023-12-21,First Class,NULL
7827,7827,2023-10-02,2023-10-10,First Class,NULL
7828,7828,2023-07-15,2023-07-31,Second Class,South
7829,7829,2022-11-04,2022-11-10,Standard,NULL
7830,7830,2023-09-27,2023-10-15,First Class,NULL
7831,7831,2024-07-19,2024-07-27,NULL,Central
7832,7832,2022-03-18,2022-04-02,Second Class,NULL
7833,7833,2023-02-05,2023-02-17,NULL,East
7834,7834,2024-06-04,2024-06-18,NULL,East
7835,7835,2024-07-05,2024-07-07,Standard,North
7836,7836,2024-07-07,2024-07-17,NULL,NULL
7837,7837,2024-07-18,2024-07-18,Standard,North
7838,7838,2024-10-15,2024-10-29,Standard,South
7839,7839,2024-12-27,2025-01-06,NULL,NULL
7840,7840,2024-07-04,2024-07-07,NULL,West
7841,7841,2025-02-20,2025-03-09,Second Class,Central
7842,7842,2024-01-09,2024-01-11,Same Day,NULL
7843,7843,2022-12-28,2022-12-28,Second Class,North
7844,7844,2023-12-15,2023-12-18,NULL,Central
7845,7845,2022-12-01,2022-12-20,Standard,NULL
7846,7846,2024-11-12,2024-12-01,First Class,West
7847,7847,2025-03-06,2025-03-21,Same Day,East
7848,7848,2022-03-10,2022-03-30,NULL,NULL
7849,7849,2022-06-29,2022-07-16,Standard,East
7850,7850,2023-12-23,2023-12-27,NULL,East
7851,7851,2025-03-04,2025-03-04,Standard,North
7852,7852,2022-12-14,2022-12-21,NULL,East
7853,7853,2025-02-12,2025-02-27,NULL,Central
7854,7854,2023-08-23,2023-09-06,Second Class,South
7855,7855,2023-07-05,2023-07-09,Second Class,Central
7856,7856,2023-01-07,2023-01-15,NULL,South
7857,7857,2022-02-08,2022-02-25,Standard,East
7858,7858,2025-01-19,2025-01-23,First Class,West
7859,7859,2022-06-16,2022-06-19,NULL,South
7860,7860,2023-02-27,2023-03-09,Standard,East
7861,7861,2024-04-03,2024-04-11,First Class,East
7862,7862,2025-03-04,2025-03-08,NULL,West
7863,7863,2024-02-10,2024-02-21,Standard,NULL
7864,7864,2024-09-12,2024-09-26,Standard,NULL
7865,7865,2024-05-23,2024-06-05,Standard,NULL
7866,7866,2023-01-11,2023-01-12,NULL,South
7867,7867,2023-12-02,2023-12-06,Same Day,South
7868,7868,2025-01-28,2025-02-05,Second Class,Central
7869,7869,2023-12-02,2023-12-15,Second Class,North
7870,7870,2024-02-06,2024-02-22,NULL,West
7871,7871,2023-05-11,2023-05-27,NULL,NULL
7872,7872,2024-08-24,2024-09-11,NULL,North
7873,7873,2023-06-13,2023-06-29,NULL,North
7874,7874,2024-09-11,2024-09-24,NULL,NULL
7875,7875,2022-05-23,2022-05-23,Same Day,NULL
7876,7876,2024-04-10,2024-04-09,NULL,NULL
7877,7877,2023-07-26,2023-07-29,Standard,NULL
7878,7878,2023-03-29,2023-04-14,NULL,NULL
7879,7879,2023-02-25,2023-03-01,Standard,NULL
7880,7880,2022-04-06,2022-04-21,Standard,West
7881,7881,2023-07-19,2023-07-28,NULL,East
7882,7882,2022-09-30,2022-10-16,First Class,West
7883,7883,2024-06-28,2024-07-01,Same Day,NULL
7884,7884,2022-01-21,2022-01-27,Standard,North
7885,7885,2022-02-03,2022-02-02,Same Day,East
7886,7886,2024-12-15,2024-12-21,First Class,North
7887,7887,2022-05-20,2022-05-18,NULL,East
7888,7888,2024-08-31,2024-09-01,Second Class,NULL
7889,7889,2024-02-24,2024-02-27,Standard,North
7890,7890,2024-03-07,2024-03-19,Standard,West
7891,7891,2023-01-27,2023-02-13,Same Day,East
7892,7892,2023-11-22,2023-12-05,Second Class,South
7893,7893,2024-02-08,2024-02-23,NULL,NULL
7894,7894,2022-11-13,2022-11-19,Standard,NULL
7895,7895,2023-07-29,2023-08-10,NULL,NULL
7896,7896,2023-08-08,2023-08-16,First Class,NULL
7897,7897,2022-02-09,2022-02-14,Second Class,NULL
7898,7898,2025-04-12,2025-04-20,First Class,Central
7899,7899,2023-08-03,2023-08-14,Standard,NULL
7900,7900,2025-03-14,2025-03-18,Second Class,North
7901,7901,2023-09-19,2023-09-19,First Class,NULL
7902,7902,2022-03-06,2022-03-06,NULL,East
7903,7903,2022-09-01,2022-09-13,NULL,East
7904,7904,2023-03-12,2023-03-25,NULL,East
7905,7905,2023-08-31,2023-09-11,Second Class,East
7906,7906,2024-07-23,2024-08-03,First Class,East
7907,7907,2023-03-01,2023-03-03,Standard,NULL
7908,7908,2023-08-29,2023-08-31,Standard,West
7909,7909,2023-11-30,2023-12-15,Same Day,West
7910,7910,2024-02-23,2024-02-22,NULL,NULL
7911,7911,2023-11-28,2023-11-30,Standard,West
7912,7912,2023-01-22,2023-02-11,NULL,NULL
7913,7913,2023-07-20,2023-08-04,Standard,North
7914,7914,2023-08-02,2023-08-16,NULL,NULL
7915,7915,2022-06-20,2022-07-06,NULL,NULL
7916,7916,2023-02-13,2023-03-05,NULL,West
7917,7917,2024-03-16,2024-03-26,NULL,South
7918,7918,2022-03-16,2022-03-26,NULL,NULL
7919,7919,2023-12-06,2023-12-14,NULL,NULL
7920,7920,2022-06-08,2022-06-23,First Class,North
7921,7921,2024-11-04,2024-11-18,NULL,West
7922,7922,2025-03-23,2025-03-27,First Class,NULL
7923,7923,2023-09-14,2023-10-04,Same Day,North
7924,7924,2025-04-02,2025-04-15,Standard,North
7925,7925,2024-10-14,2024-10-24,NULL,East
7926,7926,2023-10-02,2023-10-01,Same Day,NULL
7927,7927,2023-06-07,2023-06-06,First Class,South
7928,7928,2024-08-04,2024-08-07,NULL,NULL
7929,7929,2022-05-20,2022-05-24,Same Day,NULL
7930,7930,2023-02-27,2023-03-15,NULL,East
7931,7931,2024-03-16,2024-04-03,NULL,West
7932,7932,2024-06-23,2024-06-27,NULL,West
7933,7933,2023-05-25,2023-06-10,Second Class,Central
7934,7934,2023-01-28,2023-02-17,Same Day,NULL
7935,7935,2024-07-31,2024-08-11,Second Class,NULL
7936,7936,2022-09-24,2022-10-10,Second Class,West
7937,7937,2022-10-04,2022-10-13,NULL,NULL
7938,7938,2023-02-22,2023-03-05,Second Class,NULL
7939,7939,2023-06-01,2023-06-03,Second Class,South
7940,7940,2022-07-29,2022-08-15,Standard,East
7941,7941,2025-01-17,2025-01-16,First Class,South
7942,7942,2023-01-04,2023-01-23,NULL,NULL
7943,7943,2024-08-12,2024-08-19,NULL,East
7944,7944,2024-02-29,2024-03-19,Standard,South
7945,7945,2023-06-25,2023-07-08,Standard,NULL
7946,7946,2024-11-10,2024-11-16,Standard,NULL
7947,7947,2022-01-20,2022-02-06,Standard,North
7948,7948,2024-06-09,2024-06-19,Standard,Central
7949,7949,2022-10-31,2022-11-01,NULL,East
7950,7950,2023-08-19,2023-08-29,Same Day,East
7951,7951,2024-03-16,2024-03-29,Standard,West
7952,7952,2024-08-31,2024-09-16,Second Class,NULL
7953,7953,2023-05-07,2023-05-18,Second Class,South
7954,7954,2024-10-24,2024-11-09,NULL,East
7955,7955,2025-01-06,2025-01-07,First Class,West
7956,7956,2023-03-24,2023-04-06,Standard,NULL
7957,7957,2024-12-09,2024-12-19,NULL,West
7958,7958,2023-07-30,2023-07-28,NULL,East
7959,7959,2022-07-18,2022-08-04,Standard,NULL
7960,7960,2023-08-06,2023-08-17,Second Class,North
7961,7961,2023-11-13,2023-11-14,Standard,NULL
7962,7962,2022-04-29,2022-05-09,Standard,East
7963,7963,2022-03-09,2022-03-17,Second Class,South
7964,7964,2022-09-03,2022-09-18,Standard,South
7965,7965,2023-03-07,2023-03-25,Same Day,NULL
7966,7966,2024-03-24,2024-03-26,First Class,East
7967,7967,2022-07-05,2022-07-15,Second Class,NULL
7968,7968,2022-04-10,2022-04-15,Second Class,Central
7969,7969,2022-05-24,2022-06-04,NULL,East
7970,7970,2023-10-02,2023-10-02,Standard,West
7971,7971,2023-06-20,2023-07-02,NULL,East
7972,7972,2025-02-08,2025-02-10,NULL,East
7973,7973,2024-10-29,2024-11-16,NULL,NULL
7974,7974,2023-07-24,2023-07-27,NULL,West
7975,7975,2023-01-22,2023-01-31,First Class,East
7976,7976,2024-04-28,2024-04-28,NULL,NULL
7977,7977,2023-10-07,2023-10-25,Same Day,West
7978,7978,2023-03-21,2023-04-01,First Class,NULL
7979,7979,2022-08-02,2022-08-13,First Class,NULL
7980,7980,2024-03-11,2024-03-24,Second Class,Central
7981,7981,2025-03-06,2025-03-07,Standard,North
7982,7982,2024-01-21,2024-02-06,Standard,East
7983,7983,2024-09-03,2024-09-19,Standard,NULL
7984,7984,2023-08-10,2023-08-19,NULL,NULL
7985,7985,2022-11-16,2022-11-28,Same Day,East
7986,7986,2022-05-09,2022-05-11,NULL,NULL
7987,7987,2023-12-31,2024-01-03,NULL,North
7988,7988,2023-07-30,2023-08-03,Same Day,Central
7989,7989,2023-08-11,2023-08-16,Second Class,Central
7990,7990,2022-09-13,2022-09-14,Second Class,NULL
7991,7991,2023-08-14,2023-08-16,First Class,North
7992,7992,2022-11-01,2022-11-05,First Class,North
7993,7993,2024-12-01,2024-12-07,Second Class,North
7994,7994,2023-07-31,2023-08-17,Standard,NULL
7995,7995,2024-07-31,2024-08-08,First Class,North
7996,7996,2023-08-04,2023-08-09,Standard,South
7997,7997,2024-01-09,2024-01-16,Standard,Central
7998,7998,2022-08-11,2022-08-28,NULL,NULL
7999,7999,2024-12-12,2024-12-27,First Class,West
8000,8000,2023-01-17,2023-01-18,NULL,North
8001,8001,2024-12-10,2024-12-18,First Class,East
8002,8002,2023-07-29,2023-08-11,Standard,South
8003,8003,2025-02-03,2025-02-08,Standard,NULL
8004,8004,2024-11-18,2024-11-27,Standard,West
8005,8005,2023-01-13,2023-02-01,Same Day,NULL
8006,8006,2022-11-10,2022-11-24,NULL,North
8007,8007,2023-01-01,2023-01-16,First Class,North
8008,8008,2024-07-27,2024-08-14,Standard,NULL
